trial_id,offence_pp_general,offence_pp,pp_sentence_years,trial_month,trial_year,trial_place,pris_ht_pp,def_age_pp,def_literacy,def_religion_pp,marital_status_pp,children_nr,cash_sav_pp,occupation_pp,coloffence_info,offence_ni,death_in_custody_pp,length_of_stay_until_probat,length_of_stay_until_tl,previous_convictions
714065,STEALING,STEALING,"(0.999, 10.0]","(7.0, 9.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(28.0, 70.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714066,STEALING,CATTLE_STEALING,"(0.999, 10.0]","(9.0, 12.0]","(1839.0, 1843.0]",UNKNOWN,"(165.1, 167.64]","(8.999, 20.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,Has Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714067,PROCESSING,RECEIVING_STOLEN_GOODS,"(10.0, 15.0]","(7.0, 9.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714069,ASSAULT,ASSAULT,"(15.0, 99.0]","(0.999, 3.0]","(1845.0, 1859.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714070,STEALING,STEALING,"(10.0, 15.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",GROOM,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714072,STEALING,CATTLE_STEALING,"(15.0, 99.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(20.0, 23.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714073,STEALING,HORSE_STEALING,"(15.0, 99.0]","(7.0, 9.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(23.0, 28.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",WEAVER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714074,STEALING,CATTLE_STEALING,"(15.0, 99.0]","(7.0, 9.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(8.999, 20.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714075,STEALING,STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(8.999, 20.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",DOMESTIC,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714078,STEALING,BURGLARY,"(15.0, 99.0]","(7.0, 9.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(28.0, 70.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",BUTCHER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714079,ROBBERY,HIGHWAY_ROBBERY,"(15.0, 99.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(165.1, 167.64]","(8.999, 20.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",DOMESTIC,No Colony Offence,Has Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714083,STEALING,BURGLARY,"(15.0, 99.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714084,STEALING,CATTLE_STEALING,"(15.0, 99.0]","(7.0, 9.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(28.0, 70.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714086,FORGERY,PIRACY,"(15.0, 99.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714088,STEALING,CATTLE_STEALING,"(0.999, 10.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,Has Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714089,STEALING,CATTLE_STEALING,"(15.0, 99.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(8.999, 20.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",TAILOR,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714090,ROBBERY,HIGHWAY_ROBBERY,"(15.0, 99.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(8.999, 20.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",ERRAND,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714091,STEALING,BURGLARY,"(10.0, 15.0]","(7.0, 9.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(20.0, 23.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714093,ASSAULT,SHOOTING,"(15.0, 99.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(8.999, 20.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714095,STEALING,STEALING,"(10.0, 15.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(28.0, 70.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714097,STEALING,STEALING,"(0.999, 10.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714098,ROBBERY,HIGHWAY_ROBBERY,"(15.0, 99.0]","(7.0, 9.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(23.0, 28.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714099,ASSAULT,KILLING,"(15.0, 99.0]","(7.0, 9.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(20.0, 23.0]",Read or Both Little,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,Has Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714100,ASSAULT,MANSLAUGHTER,"(15.0, 99.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(23.0, 28.0]",Read or Both Little,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,Has Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714102,STEALING,BURGLARY,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(23.0, 28.0]",Read and Write,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,Has Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714103,STEALING,STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1839.0, 1843.0]",UNKNOWN,"(121.919, 162.56]","(20.0, 23.0]",Illiterate,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714104,STEALING,STEALING,"(15.0, 99.0]","(7.0, 9.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(28.0, 70.0]",Illiterate,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714105,STEALING,HORSE_STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(8.999, 20.0]",Illiterate,Protestant,S,"(-0.001, 2.0]","(-0.001, 48.0]",SEAMAN,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714106,STEALING,CATTLE_STEALING,"(15.0, 99.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read or Both Little,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714108,STEALING,SHEEP_STEALING,"(15.0, 99.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(8.999, 20.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,Has Colony Offence,Has Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714109,UNKNOWN,UNKNOWN,"(15.0, 99.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(23.0, 28.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714112,STEALING,CATTLE_STEALING,"(15.0, 99.0]","(7.0, 9.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(28.0, 70.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714113,ROBBERY,ROBBERY,"(15.0, 99.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(20.0, 23.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",SHOEMAKER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714114,STEALING,CATTLE_STEALING,"(15.0, 99.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714115,STEALING,CATTLE_STEALING,"(15.0, 99.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(28.0, 70.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714116,STEALING,STEALING,"(15.0, 99.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714118,ROBBERY,HIGHWAY_ROBBERY,"(15.0, 99.0]","(0.999, 3.0]","(1845.0, 1859.0]",UNKNOWN,"(121.919, 162.56]","(8.999, 20.0]",Read or Both Little,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714124,STEALING,CATTLE_STEALING,"(15.0, 99.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(20.0, 23.0]",Illiterate,Roman Catholic,M,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714126,STEALING,STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(8.999, 20.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",ERRAND,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714128,STEALING,CATTLE_STEALING,"(15.0, 99.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(20.0, 23.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714130,STEALING,STEALING,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(165.1, 167.64]","(23.0, 28.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714131,ROBBERY,HIGHWAY_ROBBERY,"(0.999, 10.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(8.999, 20.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714132,DESTRUCTION,BREAKING,"(15.0, 99.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(28.0, 70.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714133,ROBBERY,HIGHWAY_ROBBERY,"(10.0, 15.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(28.0, 70.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",GROOM,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714134,ASSAULT,STABBING,"(15.0, 99.0]","(7.0, 9.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read and Write,Roman Catholic,M,"(2.0, 12.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714135,ESCAPE,BUSHRANGING,"(15.0, 99.0]","(3.0, 7.0]","(1843.0, 1845.0]",UNKNOWN,"(121.919, 162.56]","(8.999, 20.0]",Illiterate,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714138,UNKNOWN,UNKNOWN,"(15.0, 99.0]","(0.999, 3.0]","(1843.0, 1845.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Illiterate,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714140,UNKNOWN,UNKNOWN,"(10.0, 15.0]","(7.0, 9.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(20.0, 23.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714141,PROCESSING,RECEIVING_STOLEN_GOODS,"(0.999, 10.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(8.999, 20.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",ERRAND,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714142,FORGERY,PIRACY,"(15.0, 99.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(20.0, 23.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",STABLE,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714144,ROBBERY,HIGHWAY_ROBBERY,"(10.0, 15.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(8.999, 20.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714146,FORGERY,FORGERY,"(15.0, 99.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714148,STEALING,CATTLE_STEALING,"(10.0, 15.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(20.0, 23.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714149,STEALING,CATTLE_STEALING,"(15.0, 99.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(165.1, 167.64]","(23.0, 28.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714150,PROCESSING,RECEIVING_STOLEN_GOODS,"(10.0, 15.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(20.0, 23.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714153,ASSAULT,MURDER,"(15.0, 99.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,Has Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714154,ASSAULT,MURDER,"(15.0, 99.0]","(7.0, 9.0]","(1839.0, 1843.0]",UNKNOWN,"(121.919, 162.56]","(8.999, 20.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714158,STEALING,BURGLARY,"(10.0, 15.0]","(3.0, 7.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(28.0, 70.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",DOMESTIC,No Colony Offence,No Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714160,FORGERY,PIRACY,"(15.0, 99.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",TAILOR,Has Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714161,FORGERY,PIRACY,"(15.0, 99.0]","(0.999, 3.0]","(1821.999, 1839.0]",UNKNOWN,"(165.1, 167.64]","(28.0, 70.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,Has Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714162,FORGERY,FORGERY,"(0.999, 10.0]","(7.0, 9.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(28.0, 70.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714163,ROBBERY,HIGHWAY_ROBBERY,"(15.0, 99.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(165.1, 167.64]","(23.0, 28.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714164,STEALING,BURGLARY,"(10.0, 15.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(121.919, 162.56]","(8.999, 20.0]",Illiterate,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",ERRAND,Has Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714165,STEALING,HORSE_STEALING,"(10.0, 15.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(8.999, 20.0]",Illiterate,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714166,STEALING,HORSE_STEALING,"(0.999, 10.0]","(0.999, 3.0]","(1839.0, 1843.0]",UNKNOWN,"(167.64, 200.66]","(23.0, 28.0]",Illiterate,Roman Catholic,S,"(-0.001, 2.0]","(-0.001, 48.0]",FARM LABOURER,No Colony Offence,Has Offence in NI,Died in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714167,STEALING,CATTLE_STEALING,"(0.999, 10.0]","(9.0, 12.0]","(1821.999, 1839.0]",UNKNOWN,"(162.56, 165.1]","(20.0, 23.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",SHEPHERD,Has Colony Offence,Has Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",Has Previous Convictions
714695,PROCESSING,RECEIVING_STOLEN_GOODS,"(0.999, 10.0]","(3.0, 7.0]","(1821.999, 1839.0]",AUSTRALIA,"(162.56, 165.1]","(20.0, 23.0]",Read or Both Little,UNKNOWN,UNKNOWN,"(-0.001, 2.0]","(-0.001, 48.0]",UNKNOWN,No Colony Offence,No Offence in NI,Did Not Die in Custody,"(1.717, 3.649]","(2.9090000000000003, 7.796]",No Previous Convictions
